mrnNum,itemName,vehicleMachinery,reqQty,recQty,hasUnpriced,importStatus,errorMessage
140982,Meter Cable,PV-6889 TATA 207,1,1,0,imported,
140982,Cable,PV-6889 TATA 207,2,0,0,imported,
140982,Drying Rubber,PV-6889 TATA 207,2,0,0,imported,
140982,Cylinder Repair (Right Side),PV-6889 TATA 207,1,1,0,imported,
141336,Single Filament Bulb Holder,Stores,12,1,0,imported,
140498,Air Filter (100044918),SR-13,1,1,0,imported,
140497,Fuel Filter (F-513),LO-7655,1,1,0,imported,
140497,Oil Filter (C-596),LO-7655,1,1,0,imported,
140496,Air Filter (A-8553),SR-09,1,1,1,imported,
140979,13 Amp Plug Top,Workshop,2,2,0,imported,
140979,13 Amp Plug Base,Workshop,2,2,0,imported,
140979,Double Sun Box,Workshop,1,1,0,imported,
140410,12V/120Ah battery,ZA-7290,1,0,0,imported,
140971,Battery,W/S Stores,1,1,0,imported,
140971,Infrared Thermometer,Workshop Stores,1,0,0,imported,
140971,Heat Gun,Workshop Stores,1,1,0,imported,
140968,Hub,PA-4879,1,1,0,imported,
140968,sleeve,PA-4879,7,1,1,imported,
140968,Brass cone,PA-4879,7,1,1,imported,
140968,Needle Bearing,PA-4879,1,3,1,imported,
140968,Lock,PA-4879,1,3,0,imported,
140968,Lock (Synchro Lock),PA-4879,3,3,0,imported,
140968,Brass cone,PA-4879,7,1,1,imported,
140968,Rubber Washer (Outer),PA-4879 Toyota Crew Cab,1,0,0,imported,
140968,Lock with Spring,PA-4879 Toyota Crew Cab,3,3,1,imported,
140968,Gear Hub (3rd/4th),PA-4879 Toyota Crew Cab,1,1,1,imported,
140968,Needle Bearing,PA-4879 Toyota Crew Cab,7,2,1,imported,
140975,Read Putty,LM-7949 TATA 1615,1,1,0,imported,
140975,Paint (Ash Colour),LM-7949 TATA 1615,12,0,0,imported,
140975,Lacker,LM-7949 TATA 1615,2,2,0,imported,
140975,Black Paint (Jet Black),LM-7949 TATA 1615,2,2,0,imported,
140975,Hack Saw Blade,LM-7949 TATA 1615,5,5,0,imported,
140975,Thinner (Normal),LM-7949 TATA 1615,10,10,0,imported,
140975,Paint (White),LM-7949 TATA 1615,3,3,0,imported,
140974,Cylinder Head Check/Repair,Diesel Bowser,1,1,1,imported,
140974,Radiator Cleaning,Diesel Bowser,1,1,0,imported,
140974,Radiator Tank Cover,Diesel Bowser,1,1,0,imported,
140974,Water Hose,Diesel Bowser,1,1,1,imported,
140974,Fan Belt (4T-1130),Diesel Bowser,2,2,1,imported,
140974,Heater Plug,Diesel Bowser,2,2,1,imported,
140974,Cam Bearing Set,Diesel Bowser,1,1,1,imported,
140974,Valve Oil Seal Set,Diesel Bowser,1,1,1,imported,
140974,Head Gasket Kit (Isuzu 4HF1),Diesel Bowser,1,1,1,imported,
140974,Injector Service,Diesel Bowser,4,4,1,imported,
140967,Field Coil and Armature,HEX-36 Bobcat E55W,1,1,1,imported,
140967,Brush Set with Holder,HEX-36 Bobcat E55W,1,1,1,imported,
141335,Sealastic,Stores,5,5,0,imported,
141335,WD-40,Stores,5,5,0,imported,
141335,Petrol,Stores,4,0,0,imported,
141335,Packing Sheet,Stores,3,0,0,imported,
141335,Kerosene Oil,Stores,1,22,0,imported,
141335,Masking Tape,Stores,5,5,0,imported,
141335,Cotton Waste,Stores,20,0,0,imported,
140407,120/90 Ah battery,AP-09,1,0,0,imported,
140966,100w Flusher (LBD),Light Plant Port City,2,2,0,imported,
140966,LED Flash Light (100W),Light Plant,2,0,0,imported,
140494,Air Filter (A-8553),41-1130,1,1,0,imported,
140494,Fuel Filter (FC-1503),41-1190,1,1,0,imported,
140494,Oil Filter (C-1515),41-1190,1,1,0,imported,
140958,Air Filter AAU-01174,DAH-2491,2,1,1,imported,
140958,Grease Seal,DAH-2491,4,4,1,imported,
140958,Bearing Set,DAH-2491,4,2,1,imported,
140958,Brush Holder with Regulator,DAH-2491 Yodha,2,1,1,imported,
140958,Grease Seal,DAH-2491 TATA Xenon,4,0,0,imported,
140958,Bearing Set,DAH-2491 TATA Xenon,2,0,0,imported,
140490,Fuel Filter (099923) TF-9365,LK-4059,1,1,0,imported,
140490,Fuel Line Filter (FS824500),LH-4059,1,1,1,imported,
140490,Fuel Filter (FS695100),LH-4059,1,1,0,imported,
140490,Oil Filter (X4001000),LH-4059,1,1,0,imported,
140963,Chamber washer,LD-08,4,6,0,imported,
140963,Chamber washer,LD-08,1,12,0,imported,
140963,Center Mount,LD-08,1,8,0,imported,
140963,Bolt,LD-08 Shantui Loader,4,4,0,imported,
140963,Diode Plate (Alternator),LD-08 Shantui Loader,1,0,0,imported,
140963,24V Regulator (Alternator),LD-08 Shantui Loader,1,0,0,imported,
140962,Air Filter,CEP/3,1,1,1,imported,
140962,Radiator Cleaning,FL-3 Forklift,1,1,0,imported,
140962,Stop Cable Repair,FL-3 Forklift,1,1,0,imported,
140959,Puskara,Tinkering Shop,200,100,0,imported,
140959,Oxygen Welding Rod (2mm),Tinkering Shop,5,3,0,imported,
140959,Brass Welding Rod (3mm),Tinkering Shop,2,7,0,imported,
140493,Fuel Filter (WISEP - 27660910909),LO-4854,1,1,0,imported,
140493,Fuel Filter (278607989967),LO-4854,1,1,0,imported,
140492,Fuel Filter (FC-1821),LD-03,1,1,0,imported,
140492,Oil Filter (C-219),LD-03,1,1,0,imported,
140491,Fuel Filter (JS-1810),ZA-2583,1,1,0,imported,
140491,Fuel Filter (JS-1076),ZA-2583,1,1,0,imported,
140491,Oil Filter (2654407),ZA-2583,1,1,0,imported,
140577,Spring Blade Repair (For Spares),LO-5783,2,3,0,imported,
140578,Spring Blade Repair,LO-5983,2,2,0,imported,
6892,Air Filter Set (JS-3231),GE-34,1,1,0,imported,
6892,Coolent Filter (600-911-1161),GE-34,1,1,0,imported,
6892,Fuel Filter (600-311-3510),GE-34,2,2,0,imported,
141334,1 masking tape,Stores,6,5,1,imported,
141334,2 pad lock,Stores,1,3,1,imported,
141334,Araldite Tube Set,Stores,6,6,0,imported,
141334,Carburetor & Injector Cleaner,Stores,1,1,0,imported,
140954,Diesel cup,LB-01,2,1,0,imported,
140954,Turbocharger (Repair),LB-01/2A-2609,2,1,1,imported,
140954,A/C pump Pin,LB-01 / ZA-2689,15,1,1,imported,
140954,Diesel Pressor Pipe,LB-01 / ZA-2689,6,1,1,imported,
140954,Hose Clip,JCB,6,0,0,imported,
140954,Diesel Hose,JCB,6,0,0,imported,
140954,King Pin Spacer,JCB,15,15,1,imported,
140954,Swing Jack Bush,JCB,4,4,1,imported,
140954,Bucket Arm Bush,JCB,8,8,1,imported,
140954,Arm Bush,JCB,8,8,1,imported,
140954,Arm Jack Seal Kit,JCB,2,2,1,imported,
140954,Swing Jack Seal Kit,JCB,2,2,1,imported,
140951,Engine Guard Mount,VR-14,6,1,1,imported,
140951,Drum Mount,SR-14,6,6,1,imported,
140952,Brush Holder,LD-08,104,1,1,imported,
140952,Track Pad,AP-08 Volvo Paver,104,104,0,imported,
140953,Clutch Pump upper & down,51-7158,1,2,0,imported,
140953,Clutch Master Pump Repair Kit,51-7158 Lite Ace,1,1,0,imported,
141333,Cable Lug,stores,5,20,0,imported,
141333,Hose Clip (medium sizes),Stores,20,0,0,imported,
141333,Hose Clip (small sizes),Stores,20,0,0,imported,
141333,Hose Clip (Various Sizes),Stores,90,48,0,imported,
141333,Arm Wire 1kg,Stores,20,0,0,imported,
141333,Caustic Soda,Stores,5,5,0,imported,
140488,Truck Line Plate,HEX-05,1,2,0,imported,
140488,Fuel Filter (JS-1876 / Water Separator),LD-05,1,1,0,imported,
140488,Fuel Filter (JS-1810),LD-05,1,1,0,imported,
140488,Oil Filter (JS-2060),LD-05,1,1,0,imported,
140489,Bush,PA-4879 (crew cab),1,4,1,imported,
140489,Transmission Oil Filter (JS-2120),CR-02,1,1,0,imported,
140955,Wheel Stud and Bolt,LC-0434 TATA 1613,1,1,0,imported,
140955,Hub Oil Seal,LC-0434 TATA 1613,2,2,0,imported,
140955,32308 Hub Bearing,LC-0434 TATA 1613,2,2,0,imported,
140955,56252 Hub Bearing,LC-0434 TATA 1613,2,2,0,imported,
140955,32308 Bearing,LC-0434,2,0,0,imported,
142450,Brake booster repair kit,Pneumatic Roller,1,1,1,imported,
142450,Caustic Soda,Asphalt Plant,5,0,0,imported,
142446,Fuel Filter (TH-98306),ZA-2609,1,1,1,imported,
142446,Water Separator Filter Head,LB-01 3DX JCB,1,1,0,imported,
142449,Gear Cable,LK-5048,1,1,0,imported,
142448,Fuel Pump Solenoid,L0-5981 TATA 1619,1,1,1,imported,
142448,Fuel Cut Switch (24V),L0-5981 TATA 1619,1,1,0,imported,
142448,Steering shaft universal joint,L0-5981 TATA 1619,1,1,1,imported,
142448,Ball Joint (Tie Rod End),L0-5981 TATA 1619,1,0,0,imported,
142447,Clutch Plate,11-7701 TATA 1615,1,1,0,imported,
140579,Spring Blade Repair,LO-5983,1,1,0,imported,
142443,Bearing After Lathing,PA-4879,1,1,0,imported,
142443,Top Shaft Bearing 35Tm,PA-4879,1,1,0,imported,
142443,Main Shaft Bearing 6306,PA-4879,1,1,0,imported,
142443,Counter Shaft Bearing 34RUS64NC,PA-4879,2,1,0,imported,
142443,Bearer Box Mount,PA-4879,1,1,1,imported,
142443,Needle bearing,PA-4879 Toyota Crew Cab,4,0,0,imported,
142443,Main Shaft Pilot bearing,PA-4879 Toyota Crew Cab,1,0,0,imported,
142443,Top shaft bearing,PA-4879 Toyota Crew Cab,1,0,0,imported,
142443,Main Shaft bearing,PA-4879 Toyota Crew Cab,1,1,0,imported,
142443,Counter Shaft bearing,PA-4879 Toyota Crew Cab,2,1,0,imported,
142443,Gearbox mount,PA-4879 Toyota Crew Cab,1,1,0,imported,
142444,Brass cone medium (Rtcb),PA-4879,1,1,1,imported,
142444,Oil Seal,PA-4879 Toyota Crew Cab,2,2,0,imported,
142444,Spaces (Plastic),PA-4879 Toyota Crew Cab,1,0,0,imported,
142444,Synchronizer Springs,PA-4879 Toyota Crew Cab,1,0,0,imported,
142444,Synchronizer Lock wide,PA-4879 Toyota Crew Cab,6,0,0,imported,
142444,Hub (4th),PA-4879 Toyota Crew Cab,1,0,0,imported,
142444,Gliding Sleeve,PA-4879 Toyota Crew Cab,1,0,0,imported,
142444,Brass Cone (3rd/4th),PA-4879 Toyota Crew Cab,2,2,0,imported,
142444,Brass cone (Medium),PA-4879 Toyota Crew Cab,1,0,0,imported,
142444,Brass cone (Large),PA-4879 Toyota Crew Cab,2,2,0,imported,
142445,Tappet Cover Packing,PA-4879 Toyota Crew Cab,1,1,0,imported,
142445,Crank Oil Seal Packing,PA-4879 Toyota Crew Cab,1,1,0,imported,
142445,Balance Bar Bush,PA-4879 Toyota Crew Cab,2,2,0,imported,
142445,Crank Oil Seal,PA-4879 Toyota Crew Cab,1,1,1,imported,
142442,Fuel Cut off Switch,14E-4986 Eicher,1,2,0,imported,
142442,Fuel Cut Switch (12V),10-5981 TATA 1615c,2,1,1,imported,
142441,Brake master Pump,LA-9908 TATA Bowser,1,1,0,imported,
142439,Side lamp (left side),BIE-8576 Motor Bike,1,1,1,imported,
142439,Accelerator Cable,BIE-8576 Motor Bike,1,1,0,imported,
142438,Brush,AP-09 Asphalt Paver,4,4,1,imported,
142438,Brush Holder,AP-09 Asphalt Paver,1,1,0,imported,
142437,Key Cutting,SMG-01 Pile Drive machine,1,1,0,imported,
142436,3 Jaw puller (16 inch),Workshop Stores,1,0,0,imported,
142436,Bearing Puller set (jaw),Workshop Stores,1,1,1,imported,
142436,Common rail tester kit,Workshop Stores,1,0,0,imported,
142436,Diesel injector Pressure tester,Workshop Stores,1,1,1,imported,
142435,Oil Seal,MG-03 Komatsu Motor Grader,1,1,1,imported,
141332,3/8 Anchor Bolt,Oil Room Door Repair,10,10,0,imported,
142424,Hydrolic Hose Repair,HEX-18,1,0,0,imported,
142424,Hydrolic Hose Repair,HEX-18,1,0,0,imported,
142424,Hydraulic Hose Repair,HEX-18 Hitachi Excavator,1,1,0,imported,
142424,Hydraulic Hose Repair (Small),HEX-18 Hitachi Excavator,1,1,0,imported,
142432,Winder Bending,51-7158 Van,1,1,1,imported,
142432,Hand Brake Cable,51-7158 Van,1,1,1,imported,
142434,Water pressure Hose,Service Bay,1,1,0,imported,
142433,Hose clip,LK-5048 Mitsubishi Fuso,1,4,0,imported,
142433,Water Hose,LK-5048 Mitsubishi Fuso,1,1,0,imported,
142433,Power steering Hose,LK-5048 Mitsubishi Fuso,1,1,0,imported,
142431,Voltage regulator (Cutout),Toyota Crew Cab 325-3449,1,1,0,imported,
142430,Starter button,Air Compressor,1,0,0,imported,
142429,Spark Plug,Badalgama,2,0,0,imported,
142428,Bolt insulator bush,ISUZU Forward LK-5047,1,2,1,imported,
142428,Contact pieces bolt,ISUZU Forward LK-5047,2,2,1,imported,
142428,Contact Pieces,ISUZU Forward LK-5047,2,2,1,imported,
142427,Brush set,LD-05 Shantui SL50,4,0,0,imported,
142427,Brush holder with Brush set,LD-05 Shantui SL50,1,0,0,imported,
141331,WiFi Adapter,Stores,1,0,0,imported,
140487,Line Filter (27660999920),IC-0424 / LK-5041 / LM-572,3,3,0,imported,
140406,12V/150Ah battery,LP-1569,2,0,0,imported,
140405,12V/100A battery,LK-6738,1,0,0,imported,
142418,Solenoid,LI-3396,1,1,0,imported,
142418,Brush Holder with Brush Set,LJ-3396 Eicher Bowser,1,1,1,imported,
142421,Hose clip (16-27),LD-08,1,2,1,imported,
142421,Injectors,LD-08,1,1,1,imported,
142421,Injector Pump,LD-08,1,1,1,imported,
142421,Temperature Sensor,LD-08 Wheel Loader,1,1,1,imported,
142421,Hose,LD-08 Wheel Loader,1,4,1,imported,
142421,Diesel filter (Steel),LD-08 Wheel Loader,1,1,1,imported,
142421,Compressor Head,LD-08 Wheel Loader,1,1,1,imported,
142421,Compressor Gasket kit,LD-08 Wheel Loader,1,1,1,imported,
142425,Line Folder,LC-0434,1,3,1,imported,
142425,Ignition Coil,GX-390 Asphalt Cutter,1,1,1,imported,
142423,Brush,PV-6889,1,4,0,imported,
142423,Battery Post Repair,PV-6889 TATA 207,1,1,0,imported,
142423,Stop Cable ball joint,PV-6889 TATA 207,1,1,1,imported,
142423,Contact Pieces,PV-6889 TATA 207,4,2,0,imported,
142423,Brush Holder / Brush,PV-6889 TATA 207,1,1,0,imported,
142426,Clutch Master Pump,TATA 1615 (10-8350),1,1,1,imported,
142426,Clutch Booster,TATA 1615 (10-8350),1,1,1,imported,
142422,Bearing,LK-5048 Mitsubishi Fuso,2,1,0,imported,
142422,Brush Holder,LK-5048 Mitsubishi Fuso,1,1,0,imported,
142422,Brush Set,LK-5048 Mitsubishi Fuso,1,1,1,imported,
142420,Brake Ratchet,ZA-8611 Truck Mixer,2,2,0,imported,
142419,Road Return Switch,Battery Tester,1,0,0,imported,
141330,Dettol Plaster,First Aid Box,10,0,0,imported,
141330,Rubber Hand Gloves,Stores,2,2,0,imported,
141330,Sand Paper (800),Stores,8,8,0,imported,
141330,Sand Paper (400),Stores,8,8,0,imported,
141330,Sand Paper (320),Stores,8,8,0,imported,
141330,Sand Paper (120),Stores,8,8,0,imported,
141330,Contact Cleaner,Stores,5,0,0,imported,
141330,WD-40,Stores,5,0,0,imported,
141330,Cotton Waste,Stores,90,10,0,imported,
141330,Kerosene Oil,Stores,21,21,0,imported,
140997,Starter motor (Repair),LM-7948,1,1,0,imported,
140997,Starter motor (New),ZA-7810,0,1,0,imported,
142417,Hand brake liner,PA-4879 Toyota Crew Cab,2,2,0,imported,
142417,Radiator cap,PA-4879 Toyota Crew Cab,1,1,0,imported,
142417,Gear bush set,PA-4879 Toyota Crew Cab,1,1,0,imported,
142416,Shack Lock,ZA-2609 3DX JCB,1,0,0,imported,
142415,Brake Ratchet,Truck CEP-03,1,0,0,imported,
142415,Starter Motor Repair,LO-7183 1615,1,1,0,imported,
142415,Starter Motor Repair,HEX-36 (Ruwanwella),1,0,0,imported,
142415,Starter motor Repair,LD-8875 (Marawila),1,1,0,imported,
142415,Starter motor Repair,LK-4057,1,0,0,imported,
142414,12V Electric Horn,LN-9046 Eicher Tipper,1,1,0,imported,
142413,Shock absorber Repair,LK-6740 TATA 407,2,1,0,imported,
140574,Starter Motor Repair,ZA-8337,1,1,0,imported,
140486,7C-1001 Fuel Filter,LL-0936,1,1,1,imported,
140486,Water Fuel Filter,LO-7184,2,1,1,imported,
140486,Water Fuel Filter,LO-7181,1,1,1,imported,
140486,Fuel Filter (F002H20306),LL-0936,2,2,0,imported,
140486,Fuel Filter (FC-1001),LL-0936,1,1,0,imported,
140486,Oil Filter (TH-93286 / 253A10130169),LL-0936,1,1,0,imported,
142411,Breather Hose,LD-08,1,1,0,imported,
142411,Connecting Hose,LD-08,6,1,0,imported,
142411,Water Temperature Sensor,LD-08,1,0,0,imported,
142411,Water Hose,LD-08,1,1,1,imported,
142411,Connecting Hose,LD-08,6,0,0,imported,
142411,Abite Packing,LD-08,3,1,0,imported,
140483,Oil filter,LD-08,1,1,1,imported,
140483,Fuel Filter Element,LD-08,1,1,0,imported,
140483,Air Filter (13060625),LD-08,1,1,0,imported,
140483,Fuel Filter (FC-576),LD-08,3,1,0,imported,
140483,Oil Filter (C-6101),LD-08,1,1,0,imported,
142410,Hy hose repaor L,HEX-18,1,1,0,imported,
142410,Hy/Hose Repair,HEX-18 Excavator,1,1,0,imported,
142412,Hydraulic Hose Repair,LD-4822 TATA 1615,2,1,1,imported,
142409,Bronze rod,Badalgama Workshop,2,2,0,imported,
142409,Bronze rod bush,Badalgama Workshop,2,0,0,imported,
142408,Signal light,28-0434,1,2,0,imported,
142408,Dead light,28-0434,1,2,0,imported,
140485,Air Filter (276609139909),LO-7181,1,1,1,imported,
140485,Fuel Filter (278607989967),LO-7181,1,0,0,imported,
140485,Fuel Water Separator (276609119009),LO-7181,1,1,0,imported,
140484,Fuel Filter (1001CAA1488IN),DAH-2229,1,1,0,imported,
140484,Oil Filter (TH93296),DAH-2229,1,1,0,imported,
140588,Diesel Filter,LK-6738,2,2,0,imported,
5846,Radiator Cleaning,LD-08,1,1,0,imported,
142403,Great Liver Boots,PV-6889,1,1,0,imported,
142403,Elec. repair,Katana,1,1,0,imported,
142403,Carpet,Katana,2,2,0,imported,
142403,Cylinder Handle,Katana,2,2,0,imported,
142403,Stop Cable,Katana,1,0,0,imported,
142407,Tractor Hitch Lock,RD-3537 Mahindra 575,2,2,0,imported,
142406,Bush (Collor bush),AX720LE / AS-40,2,2,0,imported,
142406,Bush (60x95x90),AX720LE / AS-40,2,2,1,imported,
142405,Union,HEX-37,1,2,0,imported,
142405,Hy Hose Repair (Union 2),HEX-37,1,3,0,imported,
142404,Starter motor Repair,LK-4057 Leyland,1,1,0,imported,
140576,Electric Repair,PA-4879,1,1,0,imported,
142401,Diode Plate,325-5120,2,1,1,imported,
142401,Dash Board meter / Speedometer,Layland cargo 325-5120,1,1,0,imported,
142401,Head light (LH),Layland cargo 325-5120,2,2,0,imported,
140547,A/C Repair 25/?,LY-4524,1,1,1,imported,
140547,Winder switch,LY-4524 (Badalgama),1,0,0,imported,
142402,Yellow paint,20-2609,1,0.5,0,imported,
142402,Silicone (Black),20-2609,21,1,0,imported,
142402,Perspex sheet,20-2609,2,1,0,imported,
140550,Shims (150x95x1),HEX-43 Excavator Case,10,4,1,imported,
140550,Shims (195x95x1),HEX-43 Excavator Case,10,8,1,imported,
140549,Fan Clutch,SR-13 DYNAPAC ROLLER,1,0,0,imported,
140549,Clutch Pan Pully,SR-13 DYNAPAC ROLLER,1,1,1,imported,
140548,Air Connector T,LN-8779 Pneumatic Hose,10,10,1,imported,
140548,8mm Air connector Socket,LN-8779 Pneumatic Hose,10,10,1,imported,
140548,4mm Air connector Socket,LN-8779 Pneumatic Hose,10,10,1,imported,
140548,6mm Air connector,LN-8779 Pneumatic Hose,10,10,1,imported,
140548,8mm Air Hose,LN-8779 Pneumatic Hose,5,5,1,imported,
140548,6mm Air Hose,LN-8779 Pneumatic Hose,5,5,1,imported,
140546,Wiper Blade,LO-8348 TATA 1615,2,2,0,imported,
140546,Door Lock,LO-8348 TATA 1615,1,1,0,imported,
140587,Washer,RA-3051,1,1,0,imported,
140587,Grease,RA-3051,1,1,0,imported,
140587,Bearing 79020,RA-3051,1,1,0,imported,
140587,Bearing 30209,RA-3051,1,1,0,imported,
140544,Startor motor contact,325-3448,1,2,0,imported,
140544,Starter motor contact,326-3448 Crew cab (CEP/3),1,0,0,imported,
140544,Starter Motor Solenoid Contractor,326-3448 Crew cab (CEP/3),2,0,0,imported,
140542,Brake Pad Lock,PI-3982,4,1,0,imported,
140542,Wheel stud with nut,PJ-3982 Toyota Hilux,3,3,0,imported,
140542,Brake disc,PJ-3982 Toyota Hilux,2,2,0,imported,
140542,Brake pad set,PJ-3982 Toyota Hilux,4,1,0,imported,
140545,Injector Service,LC-6767 (TCDP LOT),6,6,1,imported,
140545,Injector Pump Service,LC-6767 (TCDP LOT),1,1,0,imported,
140545,Diesel Filter,LC-6767 (TCDP LOT),2,1,0,imported,
140545,1999 Selastic,LC-6767 (TCDP LOT),1,1,0,imported,
140545,Copper Washer (Large),LC-6767 (TCDP LOT),8,0,0,imported,
140545,Copper washer (Small),LC-6767 (TCDP LOT),8,0,0,imported,
140545,Injector O Rings,LC-6767 (TCDP LOT),6,0,0,imported,
140545,Injector Oil Seal,LC-6767 (TCDP LOT),6,6,0,imported,
140545,Tappet cover Packing,LC-6767 (TCDP LOT),2,1,0,imported,
140543,Hose clip,GE-03 Asphalt plant Generator,1,4,0,imported,
140543,Diesel Hose,GE-03 Asphalt plant Generator,20,20,0,imported,
140482,Fuel Filter (FF-185),Asphalt Plant,1,1,0,imported,
140575,Electrical Repair,ZA-8337,1,1,0,imported,
140581,Note Book,Stores,5,5,0,imported,
140581,Shock Absorber Repair,51-8083 CEP/3,0,2,1,imported,
140537,Door Aposting (6/1/25),PV-6889,2,1,0,imported,
140537,(6/1/26) Flow Carpet,PV-6889,2,1,0,imported,
140537,(6/1/26) Seat cushion,PV-6889,2,2,0,imported,
140537,Carpet,Badalgama workshop,2,0,0,imported,
140535,Thrust Bearing (Set),LD-08,4,1,1,imported,
140535,Rings,LD-08 Wheel Loader (Badalgama),4,4,1,imported,
140541,Wire Brush,Tinker shop (Badalgama),1,1,0,imported,
140541,Paint Brush,Tinker shop (Badalgama),1,1,0,imported,
140541,Thinner (Normal),Tinker shop (Badalgama),5,5,0,imported,
140541,Anticorrosive (Black),Tinker shop (Badalgama),2,2,0,imported,
140540,Starter Motor Repair,LJ-3396 / AM-5721 TATA 1615,2,1,0,imported,
140539,Service Gun Repair,Service Bay (Karcher),1,1,0,imported,
140539,Water Seal,Service Bay (Karcher),1,1,1,imported,
140538,DAH-2471,Badalgama workshop,1,1,0,imported,
140536,Injector Service,HEX-23 Kobelco Excavator,6,4,1,imported,
140536,Hydraulic Pump coupling,HEX-23 Kobelco Excavator,1,1,1,imported,
140536,Rubber,HEX-23 Kobelco Excavator,2,0,0,imported,
140536,Cover Plate,HEX-23 Kobelco Excavator,1,0,0,imported,
140536,Gasket,HEX-23 Kobelco Excavator,2,1,1,imported,
140536,Fan Belt,HEX-23 Kobelco Excavator,1,0,0,imported,
140536,Radiator Repair,HEX-23 Kobelco Excavator,1,1,1,imported,
141329,40 Amp Main Fuse,Stores,10,0,0,imported,
141329,Grease Nipple,Stores,10,0,0,imported,
141328,Banjo Washer 24,Stores,25,0,0,imported,
141328,Banjo Washer 22,Stores,25,25,0,imported,
141328,Banjo Washer 19,Stores,25,25,0,imported,
141328,Banjo Washer 17,Stores,25,25,0,imported,
140584,A/C Reapir,HEX-46,1,1,0,imported,
141325,Hy/ Pressor Sensor,ZA-8373,1,1,1,imported,
141325,Pressure Sensor Switch,"Pump Car (ZB-1496, Wadakada)",1,1,1,imported,
140532,CEO Foglight (24V),SR-11,1,2,0,imported,
140532,Toggle Switch,SR-11 (Kilinochchi),1,5,0,imported,
140532,2 way Switch (5 Amp),Workshop Stores,5,0,0,imported,
5470,Fuel Filter. Fc-1503,Soming,4,4,0,imported,
140534,Nut & Bolt (3 Length),Hammer Driver (Pile Hammer),10,10,0,imported,
140534,Nut & Bolt,Hyundai HE-37 (Mallewagedara),10,10,0,imported,
140533,Injector Service,Air compressor (Badalgama),6,4,1,imported,
140533,Injector Pump Service,Air compressor (Badalgama),1,1,1,imported,
140531,Key cutting,SR-13 (Kilinochchi),1,2,0,imported,
141327,Lead Wire,Stores,1,8,0,imported,
141327,Auto Wire Roll (9/0.30),Stores,1,1,0,imported,
141327,Pad Lock,Stores / Electric Room,4,2,1,imported,
141327,15 Amp Fuse,Stores,20,20,0,imported,
141327,Sealastic,Stores,5,6,0,imported,
141327,WD-40,Stores,5,5,0,imported,
141327,Contact Cleaner,Stores,5,5,0,imported,
141327,Petrol,Stores,4,3.4,0,imported,
141327,Kerosene Oil,Stores,20,21,0,imported,
141327,Cotton Waste,Stores,20,10,0,imported,
140481,Fuel Filter (WISEP - JS-1019),SR-10,1,1,0,imported,
140481,Fuel Filter (SFF-5466),SR-10,2,0,0,imported,
140480,Fuel Filter (FC-510),LN-6978,1,1,0,imported,
140480,Oil Filter (C-525),LN-6978,1,1,0,imported,
140479,Air Filter (A-149),57-3062,1,1,0,imported,
140479,Fuel Filter (FC-158),57-3062,1,1,0,imported,
140479,Oil Filter (C-115),57-3062,1,1,0,imported,
140530,Main Bearing (Set),LD-08,1,1,1,imported,
140530,Piston (Set),LD-08,2,1,1,imported,
140530,Sleeve (Set),LD-08,3,1,1,imported,
140530,Insulating Tape,AP-08 Asphalt Plant,1,2,0,imported,
140530,Auto wire,AP-08 Asphalt Plant,2,1,0,imported,
140530,Fog light (LED),AP-08 Asphalt Plant,3,8,0,imported,
140529,King Pin Set,LN-6050 Eicher (Batticaloa),1,1,1,imported,
140529,Hub seal,LN-6050 Eicher (Batticaloa),2,2,1,imported,
140528,Bolt & Nut,SR-11,10,10,1,imported,
140477,Air Filter (A-5553),ZA-1979 / ZA-2964 / ZA-7966,1,1,0,imported,
140477,Fuel Filter (WISEP - 32/925994),ZA-1979 / ZA-2964 / ZA-7966,2,3,0,imported,
140524,Starter Relay (6/12/25),28-4314,1,1,0,imported,
140524,A/c Blow Motor,28-4314 Double cab,1,1,0,imported,
140526,Air Filter A-136,PA-6399 Auto Beer,1,1,1,imported,
140526,Fuel Filter FC-158,PA-6399 Auto Beer,1,1,1,imported,
140526,Oil Filter C-101,PA-6399 Auto Beer,1,1,1,imported,
140526,Gasket with full packing set,PA-6399 Auto Box Repair,1,1,1,imported,
140526,Piston Rod,PA-6399 Auto Box Repair,1,1,1,imported,
140527,Blush Holder with Brush Set,325-3449 Crew Cab (CEP/03),1,1,1,imported,
140525,Electric Repair,57-3062 Hilux Double Cab,1,0,0,imported,
140523,Brush Set,Drill Machine (Tinker shop),1,1,1,imported,
140478,Fuel Filter (JS-1810),TM-12 / TM-17,2,2,0,imported,
140478,Fuel Filter (WISEP - 4A15122),TM-12 / TM-17,2,2,0,imported,
140478,Oil Filter (2654A07),TM-12 / TM-17,2,2,0,imported,
140476,Fuel Filter (278607909967),LO-7164,1,1,1,imported,
140476,Fuel Filter (WISEP - 27860910909),LO-7164,1,1,0,imported,
140475,AdBlue Filter (016340003601),LP-1579 / LP-1581,2,0,0,imported,
140475,Fuel Filter (27860999922),LP-1579 / LP-1581,2,0,0,imported,
140475,Fuel Filter (Water Sep - 22064770902),LP-1579 / LP-1581,2,2,0,imported,
140475,Oil Filter (2766199999),LP-1579 / LP-1581,1,0,0,imported,
140474,Air Filter (A-145),PA-6399,1,0,0,imported,
140474,Oil Filter (C-101),PA-6399,1,0,0,imported,
